Aggregate Date;municipio;region;connection_type;provider;test_count;performance_sample_count;mean_download_speed_mbps;download_speed;mean_upload_mbps;upload_speed;latency;jitter;mes;año;periodo;sample_count;mean_download_mbps;mean_latency_ms;mean_jitter
2022-06-01;PASTO;Narino;All Fixed;All Providers Combined;15256;4317.0;88.147;55.103;40.119;22.804;23.0;7.0;6;2022;2022-06;;;;
2022-08-01;TUQUERRES;Narino;All Fixed;All Providers Combined;125;34.0;57.799;12.333;38.143;3.272;38.0;21.0;8;2022;2022-08;;;;
2022-04-01;DAGUA;Valle del Cauca;All Fixed;All Providers Combined;1473;329.0;66.043;19.581;50.842;13.553;20.0;12.0;4;2022;2022-04;;;;
2022-11-01;BOJACA;Cundinamarca;All Fixed;All Providers Combined;1830;810.0;137.779;94.663;134.058;94.589;7.0;3.0;11;2022;2022-11;;;;
2022-06-01;LURUACO;Atlantico;All Fixed;All Providers Combined;559;156.0;39.736;22.598;32.637;13.38;16.0;6.0;6;2022;2022-06;;;;
2022-11-01;FONSECA;La Guajira;All Fixed;All Providers Combined;116;35.0;13.581;8.524;7.223;3.734;37.0;29.0;11;2022;2022-11;;;;
2022-07-01;BARRANCO DE LOBA;Bolivar;All Fixed;All Providers Combined;88;49.0;42.643;16.165;16.411;6.698;34.0;5.0;7;2022;2022-07;;;;
2022-12-01;QUIBDO;Choco;All Fixed;All Providers Combined;1701;512.0;73.084;21.075;71.154;24.598;23.0;10.0;12;2022;2022-12;;;;
2022-08-01;TIMANA;Huila;All Fixed;All Providers Combined;104;46.0;11.966;7.187;12.791;6.862;14.0;14.0;8;2022;2022-08;;;;
2022-06-01;SAN ANTONIO DEL TEQUENDAMA;Cundinamarca;All Fixed;All Providers Combined;150;80.0;97.619;33.745;102.246;26.694;9.0;7.0;6;2022;2022-06;;;;
2022-03-01;VENADILLO;Tolima;All Fixed;All Providers Combined;368;124.0;71.246;37.013;23.213;21.606;11.0;6.0;3;2022;2022-03;;;;
2022-07-01;ZIPACON;Cundinamarca;All Fixed;All Providers Combined;55;24.0;35.888;21.635;32.433;25.969;10.0;4.0;7;2022;2022-07;;;;
2022-11-01;CACHIRA;North Santander;All Fixed;All Providers Combined;48;28.0;99.431;90.625;49.109;34.292;13.0;6.0;11;2022;2022-11;;;;
2022-01-01;CHOCONTA;Cundinamarca;All Fixed;All Providers Combined;479;168.0;34.009;14.794;29.048;11.261;15.0;8.0;1;2022;2022-01;;;;
2022-02-01;LA UNION;Narino;All Fixed;All Providers Combined;532;192.0;21.955;14.63;23.219;17.752;17.0;11.0;2;2022;2022-02;;;;
2022-05-01;CHIA;Cundinamarca;All Fixed;All Providers Combined;30908;10865.0;104.67;85.464;45.5;27.861;11.0;6.0;5;2022;2022-05;;;;
2022-05-01;EL PAUJIL;Caquetá;All Fixed;All Providers Combined;194;83.0;16.367;13.305;18.394;12.114;22.0;10.0;5;2022;2022-05;;;;
2022-07-01;OCAMONTE;Santander Department;All Fixed;All Providers Combined;49;10.0;23.077;20.997;22.353;21.47;13.0;24.0;7;2022;2022-07;;;;
2022-10-01;POPAYAN;Cauca Department;All Fixed;All Providers Combined;16647;4747.0;89.164;56.289;36.632;28.065;19.0;7.0;10;2022;2022-10;;;;
2022-10-01;CARACOLI;Antioquia;All Fixed;All Providers Combined;61;28.0;313.951;107.373;79.6;92.481;7.0;2.0;10;2022;2022-10;;;;
2022-11-01;PRADERA;Valle del Cauca;All Fixed;All Providers Combined;893;312.0;93.056;65.04;37.918;30.689;21.0;8.0;11;2022;2022-11;;;;
2022-11-01;LA TEBAIDA;Quindio;All Fixed;All Providers Combined;766;151.0;74.717;44.548;37.063;17.887;31.0;6.0;11;2022;2022-11;;;;
2022-04-01;YACOPI;Cundinamarca;All Fixed;All Providers Combined;31;5.0;21.978;5.579;11.538;1.888;26.0;21.0;4;2022;2022-04;;;;
2022-11-01;MOGOTES;Santander Department;All Fixed;All Providers Combined;159;24.0;23.071;13.831;22.07;12.107;29.0;24.0;11;2022;2022-11;;;;
2022-06-01;QUINCHIA;Risaralda;All Fixed;All Providers Combined;1057;379.0;55.517;31.565;20.993;8.664;16.0;6.0;6;2022;2022-06;;;;
2022-07-01;PUERTO RONDON;Arauca;All Fixed;All Providers Combined;72;9.0;11.42;10.411;8.802;6.479;22.0;24.0;7;2022;2022-07;;;;
2022-01-01;LA ARGENTINA;Huila;All Fixed;All Providers Combined;31;7.0;12.385;9.553;9.896;5.702;32.0;71.0;1;2022;2022-01;;;;
2022-05-01;CAMPAMENTO;Antioquia;All Fixed;All Providers Combined;106;54.0;158.186;101.915;86.642;58.954;11.0;1.0;5;2022;2022-05;;;;
2022-07-01;TELLO;Huila;All Fixed;All Providers Combined;269;49.0;23.095;8.031;24.728;9.229;29.0;21.0;7;2022;2022-07;;;;
2022-04-01;BOJACA;Cundinamarca;All Fixed;All Providers Combined;1125;585.0;102.056;55.489;92.119;42.174;9.0;6.0;4;2022;2022-04;;;;
2022-05-01;EL PENON;Bolivar;All Fixed;All Providers Combined;120;47.0;40.14;18.178;30.98;14.772;29.0;9.0;5;2022;2022-05;;;;
2022-06-01;ARBOLETES;Antioquia;All Fixed;All Providers Combined;90;9.0;9.679;9.27;7.136;1.325;53.0;155.0;6;2022;2022-06;;;;
2022-06-01;RIOBLANCO;Tolima;All Fixed;All Providers Combined;71;27.0;62.452;9.164;60.87;3.757;34.0;13.0;6;2022;2022-06;;;;
2022-08-01;CARTAGENA DEL CHAIRA;Caquetá;All Fixed;All Providers Combined;283;54.0;40.145;25.766;41.531;30.585;20.0;6.0;8;2022;2022-08;;;;
2022-10-01;ARAUQUITA;Arauca;All Fixed;All Providers Combined;301;64.0;69.342;31.568;63.533;36.513;25.0;15.0;10;2022;2022-10;;;;
2022-12-01;SANTACRUZ;Narino;All Fixed;All Providers Combined;68;2.0;7.856;7.856;7.044;7.044;30.0;42.0;12;2022;2022-12;;;;
2022-01-01;CALAMAR;Bolivar;All Fixed;All Providers Combined;45;14.0;7.009;4.562;7.852;5.31;26.0;44.0;1;2022;2022-01;;;;
2022-02-01;ACACIAS;Meta;All Fixed;All Providers Combined;1852;456.0;48.113;21.945;29.669;13.795;14.0;10.0;2;2022;2022-02;;;;
2022-02-01;ENTRERRIOS;Antioquia;All Fixed;All Providers Combined;116;55.0;35.39;9.606;13.231;7.642;28.0;11.0;2;2022;2022-02;;;;
2022-09-01;EL PINON;Magdalena;All Fixed;All Providers Combined;53;35.0;17.777;5.519;11.517;2.663;39.0;25.0;9;2022;2022-09;;;;
2022-09-01;AGUACHICA;Cesar;All Fixed;All Providers Combined;1441;407.0;57.818;34.066;28.367;18.277;40.0;8.0;9;2022;2022-09;;;;
2022-01-01;CARACOLI;Antioquia;All Fixed;All Providers Combined;31;11.0;15.703;6.398;8.32;6.098;37.0;17.0;1;2022;2022-01;;;;
2022-09-01;TONA;Santander Department;All Fixed;All Providers Combined;211;72.0;58.249;22.918;31.179;10.432;23.0;10.0;9;2022;2022-09;;;;
2022-02-01;RICAURTE;Narino;All Fixed;All Providers Combined;300;13.0;8.51;6.864;13.045;7.488;30.0;30.0;2;2022;2022-02;;;;
2022-08-01;ENTRERRIOS;Antioquia;All Fixed;All Providers Combined;645;236.0;72.521;32.209;41.574;29.004;16.0;6.0;8;2022;2022-08;;;;
2022-01-01;LA MESA;Cundinamarca;All Fixed;All Providers Combined;278;126.0;94.112;37.085;86.392;27.366;10.0;5.0;1;2022;2022-01;;;;
2022-11-01;ARIGUANI;Magdalena;All Fixed;All Providers Combined;123;8.0;8.795;6.114;8.634;6.866;20.0;34.0;11;2022;2022-11;;;;
2022-12-01;FUNES;Narino;All Fixed;All Providers Combined;45;30.0;24.534;9.661;17.685;9.699;19.0;9.0;12;2022;2022-12;;;;
2022-05-01;AMALFI;Antioquia;All Fixed;All Providers Combined;426;145.0;105.29;21.991;59.111;27.189;14.0;7.0;5;2022;2022-05;;;;
2022-07-01;GARZON;Huila;All Fixed;All Providers Combined;1114;311.0;22.273;8.542;17.899;7.656;22.0;18.0;7;2022;2022-07;;;;
2022-04-01;SANTO DOMINGO;Antioquia;All Fixed;All Providers Combined;585;257.0;75.753;19.47;51.245;15.366;12.0;6.0;4;2022;2022-04;;;;
2022-08-01;GUADUAS;Cundinamarca;All Fixed;All Providers Combined;63;41.0;49.177;15.093;28.373;21.604;17.0;9.0;8;2022;2022-08;;;;
2022-04-01;AQUITANIA;Boyaca;All Fixed;All Providers Combined;273;133.0;18.858;7.768;20.949;8.884;9.0;9.0;4;2022;2022-04;;;;
2022-06-01;SANTA ROSA;Bolivar;All Fixed;All Providers Combined;77;44.0;84.249;20.983;75.428;23.88;38.0;8.0;6;2022;2022-06;;;;
2022-09-01;SAN MARCOS;Sucre;All Fixed;All Providers Combined;138;14.0;14.56;10.547;13.662;6.372;37.0;23.0;9;2022;2022-09;;;;
2022-04-01;SANTAFE DE ANTIOQUIA;Antioquia;All Fixed;All Providers Combined;465;156.0;117.748;25.947;124.145;12.903;12.0;5.0;4;2022;2022-04;;;;
2022-06-01;VILLAMARIA;Caldas;All Fixed;All Providers Combined;1982;490.0;100.422;77.695;24.843;14.18;27.0;7.0;6;2022;2022-06;;;;
2022-07-01;SAN ZENON;Magdalena;All Fixed;All Providers Combined;149;61.0;40.967;23.435;19.219;11.522;30.0;4.0;7;2022;2022-07;;;;
2022-09-01;GUADALUPE;Huila;All Fixed;All Providers Combined;404;120.0;24.348;14.586;21.971;14.542;17.0;9.0;9;2022;2022-09;;;;
2022-09-01;EL PLAYON;Santander Department;All Fixed;All Providers Combined;113;58.0;60.093;34.522;29.403;24.88;12.0;5.0;9;2022;2022-09;;;;
2022-10-01;VILLAGARZON;Putumayo;All Fixed;All Providers Combined;1240;236.0;39.796;28.204;34.845;29.747;22.0;13.0;10;2022;2022-10;;;;
2022-12-01;CHINACOTA;North Santander;All Fixed;All Providers Combined;488;127.0;79.361;17.351;58.109;14.494;24.0;12.0;12;2022;2022-12;;;;
2022-11-01;SANTA MARIA;Boyaca;All Fixed;All Providers Combined;171;67.0;27.027;15.264;29.81;15.611;11.0;9.0;11;2022;2022-11;;;;
2022-01-01;SILVANIA;Cundinamarca;All Fixed;All Providers Combined;836;222.0;42.647;17.274;30.345;10.164;16.0;14.0;1;2022;2022-01;;;;
2022-02-01;LA PAZ;Santander Department;All Fixed;All Providers Combined;43;17.0;53.969;47.419;43.423;24.497;10.0;3.0;2;2022;2022-02;;;;
2022-11-01;MANAURE;La Guajira;All Fixed;All Providers Combined;51;12.0;24.581;10.909;19.219;5.724;44.0;12.0;11;2022;2022-11;;;;
2022-04-01;LA BELLEZA;Santander Department;All Fixed;All Providers Combined;48;9.0;5.466;2.432;6.72;6.667;35.0;64.0;4;2022;2022-04;;;;
2022-05-01;TURBO;Antioquia;All Fixed;All Providers Combined;399;85.0;52.548;27.911;11.323;9.005;20.0;11.0;5;2022;2022-05;;;;
2022-06-01;SIMIJACA;Cundinamarca;All Fixed;All Providers Combined;104;21.0;10.362;6.728;11.297;7.617;7.0;16.0;6;2022;2022-06;;;;
2022-08-01;TARQUI;Huila;All Fixed;All Providers Combined;178;71.0;15.136;6.951;15.403;8.959;28.0;19.0;8;2022;2022-08;;;;
2022-05-01;GUAMAL;Meta;All Fixed;All Providers Combined;168;74.0;19.701;11.613;15.292;9.886;12.0;7.0;5;2022;2022-05;;;;
2022-09-01;JUAN DE ACOSTA;Atlantico;All Fixed;All Providers Combined;64;20.0;15.76;9.89;17.185;10.027;10.0;8.0;9;2022;2022-09;;;;
2022-09-01;GRANADA;Antioquia;All Fixed;All Providers Combined;564;241.0;176.038;90.543;91.159;85.452;8.0;2.0;9;2022;2022-09;;;;
2022-10-01;LA VICTORIA;Valle del Cauca;All Fixed;All Providers Combined;317;124.0;73.608;33.407;39.863;25.248;11.0;7.0;10;2022;2022-10;;;;
2022-01-01;SAN JOSE;Caldas;All Fixed;All Providers Combined;82;24.0;23.705;13.19;19.829;6.111;23.0;17.0;1;2022;2022-01;;;;
2022-05-01;YAGUARA;Huila;All Fixed;All Providers Combined;280;67.0;60.622;19.258;21.656;9.694;19.0;12.0;5;2022;2022-05;;;;
2022-03-01;SUTAMARCHAN;Boyaca;All Fixed;All Providers Combined;106;31.0;30.675;9.916;29.901;9.481;18.0;15.0;3;2022;2022-03;;;;
2022-08-01;PIEDECUESTA;Santander Department;All Fixed;All Providers Combined;5846;1613.0;119.513;94.324;64.257;27.197;28.0;5.0;8;2022;2022-08;;;;
2022-04-01;PINCHOTE;Santander Department;All Fixed;All Providers Combined;1854;542.0;45.521;27.483;22.128;9.239;10.0;7.0;4;2022;2022-04;;;;
2022-05-01;SAN LUIS;Tolima;All Fixed;All Providers Combined;31;15.0;7.228;5.399;9.753;8.737;16.0;38.0;5;2022;2022-05;;;;
2022-08-01;ZARAGOZA;Antioquia;All Fixed;All Providers Combined;43;17.0;12.868;6.331;9.155;5.589;28.0;33.0;8;2022;2022-08;;;;
2022-09-01;YALI;Antioquia;All Fixed;All Providers Combined;88;17.0;153.352;29.216;73.538;25.939;6.0;1.0;9;2022;2022-09;;;;
2022-12-01;TANGUA;Narino;All Fixed;All Providers Combined;41;20.0;31.355;9.677;36.549;10.593;24.0;13.0;12;2022;2022-12;;;;
2022-03-01;VILLANUEVA;Casanare;All Fixed;All Providers Combined;475;92.0;10.033;6.688;8.654;3.824;16.0;30.0;3;2022;2022-03;;;;
2022-05-01;ALCALA;Valle del Cauca;All Fixed;All Providers Combined;274;80.0;104.912;54.681;23.266;10.287;21.0;7.0;5;2022;2022-05;;;;
2022-08-01;MAICAO;La Guajira;All Fixed;All Providers Combined;494;154.0;59.695;30.863;63.012;24.657;19.0;7.0;8;2022;2022-08;;;;
2022-09-01;VILLA DEL ROSARIO;North Santander;All Fixed;All Providers Combined;1646;577.0;131.952;91.454;104.765;32.79;20.0;6.0;9;2022;2022-09;;;;
2022-12-01;GARAGOA;Boyaca;All Fixed;All Providers Combined;62;18.0;16.262;6.426;12.304;5.383;25.0;42.0;12;2022;2022-12;;;;
2022-04-01;ANGELOPOLIS;Antioquia;All Fixed;All Providers Combined;37;8.0;25.28;24.53;20.602;9.85;14.0;47.0;4;2022;2022-04;;;;
2022-10-01;CAMPAMENTO;Antioquia;All Fixed;All Providers Combined;61;40.0;118.402;62.476;53.726;27.847;8.0;2.0;10;2022;2022-10;;;;
2022-01-01;BUGALAGRANDE;Valle del Cauca;All Fixed;All Providers Combined;1205;411.0;107.91;39.967;79.666;28.667;21.0;8.0;1;2022;2022-01;;;;
2022-05-01;TORO;Valle del Cauca;All Fixed;All Providers Combined;114;19.0;19.184;12.505;17.511;10.87;19.0;26.0;5;2022;2022-05;;;;
2022-08-01;PADILLA;Cauca Department;All Fixed;All Providers Combined;58;16.0;15.209;10.822;18.22;13.768;13.0;14.0;8;2022;2022-08;;;;
2022-08-01;TIBASOSA;Boyaca;All Fixed;All Providers Combined;1551;387.0;40.596;33.979;42.047;34.47;14.0;9.0;8;2022;2022-08;;;;
2022-12-01;MANIZALES;Caldas;All Fixed;All Providers Combined;18040;5693.0;118.289;89.108;32.504;18.861;27.0;6.0;12;2022;2022-12;;;;
2022-01-01;SESQUILE;Cundinamarca;All Fixed;All Providers Combined;749;230.0;71.115;10.974;73.493;6.773;10.0;17.0;1;2022;2022-01;;;;
2022-11-01;SAN LORENZO;Narino;All Fixed;All Providers Combined;462;187.0;48.936;16.939;49.487;14.654;15.0;7.0;11;2022;2022-11;;;;
2022-01-01;NATAGAIMA;Tolima;All Fixed;All Providers Combined;137;18.0;25.816;6.352;17.985;6.46;37.0;21.0;1;2022;2022-01;;;;
2022-02-01;MONTENEGRO;Quindio;All Fixed;All Providers Combined;407;109.0;44.995;17.998;26.421;8.534;23.0;10.0;2;2022;2022-02;;;;
2022-04-01;LURUACO;Atlantico;All Fixed;All Providers Combined;349;118.0;33.23;18.866;16.71;8.747;19.0;7.0;4;2022;2022-04;;;;
2022-11-01;PALERMO;Huila;All Fixed;All Providers Combined;3021;1079.0;118.969;70.401;107.393;64.422;18.0;9.0;11;2022;2022-11;;;;
2022-08-01;SOPO;Cundinamarca;All Fixed;All Providers Combined;16567;6138.0;117.809;91.984;48.114;31.763;12.0;7.0;8;2022;2022-08;;;;
2022-10-01;YALI;Antioquia;All Fixed;All Providers Combined;91;35.0;92.193;18.789;38.26;23.948;15.0;6.0;10;2022;2022-10;;;;
2022-08-01;TAUSA;Cundinamarca;All Fixed;All Providers Combined;1044;290.0;38.185;12.619;35.963;12.504;13.0;9.0;8;2022;2022-08;;;;
2022-01-01;FALAN;Tolima;All Fixed;All Providers Combined;112;39.0;14.865;6.3;13.017;4.801;10.0;21.0;1;2022;2022-01;;;;
2022-02-01;SAN MARTIN DE LOBA;Bolivar;All Fixed;All Providers Combined;46;5.0;5.167;4.705;4.113;1.847;39.0;68.0;2;2022;2022-02;;;;
2022-01-01;LA UNION;Antioquia;All Fixed;All Providers Combined;959;333.0;82.356;42.803;49.323;28.338;13.0;5.0;1;2022;2022-01;;;;
2022-01-01;TOCA;Boyaca;All Fixed;All Providers Combined;434;63.0;43.91;28.914;39.959;21.541;7.0;3.0;1;2022;2022-01;;;;
2022-06-01;CAICEDONIA;Valle del Cauca;All Fixed;All Providers Combined;192;58.0;38.176;13.117;41.79;9.34;26.0;8.0;6;2022;2022-06;;;;
2022-06-01;TESALIA;Huila;All Fixed;All Providers Combined;101;39.0;17.678;10.493;18.205;9.689;27.0;8.0;6;2022;2022-06;;;;
2022-10-01;CHITAGA;North Santander;All Fixed;All Providers Combined;54;15.0;19.483;9.682;14.773;4.643;25.0;23.0;10;2022;2022-10;;;;
2022-02-01;GUATAVITA;Cundinamarca;All Fixed;All Providers Combined;800;382.0;80.438;16.086;81.47;12.524;11.0;8.0;2;2022;2022-02;;;;
2022-05-01;BURITICA;Antioquia;All Fixed;All Providers Combined;528;63.0;22.782;9.367;44.631;10.376;11.0;18.0;5;2022;2022-05;;;;
2022-05-01;SANTANDER DE QUILICHAO;Cauca Department;All Fixed;All Providers Combined;3684;862.0;84.991;45.618;42.015;19.087;24.0;11.0;5;2022;2022-05;;;;
2022-07-01;LITORAL DEL BAJO SAN JUAN;Choco;All Fixed;All Providers Combined;62;32.0;62.459;32.117;50.939;26.874;26.0;6.0;7;2022;2022-07;;;;
2022-09-01;VETAS;Santander Department;All Fixed;All Providers Combined;127;43.0;103.303;89.752;38.016;19.174;31.0;13.0;9;2022;2022-09;;;;
2022-12-01;MELGAR;Tolima;All Fixed;All Providers Combined;709;188.0;52.898;21.759;26.091;20.877;13.0;11.0;12;2022;2022-12;;;;
2022-04-01;IQUIRA;Huila;All Fixed;All Providers Combined;62;12.0;28.126;11.087;30.698;11.14;12.0;24.0;4;2022;2022-04;;;;
2022-09-01;QUIBDO;Choco;All Fixed;All Providers Combined;1470;358.0;25.485;15.114;22.826;16.553;31.0;16.0;9;2022;2022-09;;;;
2022-01-01;SIMIJACA;Cundinamarca;All Fixed;All Providers Combined;120;32.0;27.248;4.985;42.803;3.086;7.0;5.0;1;2022;2022-01;;;;
2022-06-01;MARIA LA BAJA;Bolivar;All Fixed;All Providers Combined;101;35.0;20.4;10.049;46.008;9.575;13.0;22.0;6;2022;2022-06;;;;
2022-12-01;PIVIJAY;Magdalena;All Fixed;All Providers Combined;3157;1189.0;70.75;32.982;45.484;25.159;28.0;6.0;12;2022;2022-12;;;;
2022-03-01;NEIVA;Huila;All Fixed;All Providers Combined;19105;5513.0;74.366;46.521;34.941;19.398;21.0;8.0;3;2022;2022-03;;;;
2022-04-01;COPACABANA;Antioquia;All Fixed;All Providers Combined;1962;610.0;101.02;78.921;27.193;16.28;11.0;6.0;4;2022;2022-04;;;;
2022-08-01;FIRAVITOBA;Boyaca;All Fixed;All Providers Combined;39;22.0;55.53;34.279;21.603;14.806;11.0;4.0;8;2022;2022-08;;;;
2022-12-01;GUATICA;Risaralda;All Fixed;All Providers Combined;358;92.0;11.003;6.275;14.111;5.64;19.0;34.0;12;2022;2022-12;;;;
2022-01-01;NUEVO COLON;Boyaca;All Fixed;All Providers Combined;103;26.0;10.288;4.26;6.84;2.2;43.0;79.0;1;2022;2022-01;;;;
2022-04-01;PATIA;Cauca Department;All Fixed;All Providers Combined;430;72.0;20.384;13.134;20.838;14.084;14.0;13.0;4;2022;2022-04;;;;
2022-05-01;MACANAL;Boyaca;All Fixed;All Providers Combined;350;117.0;24.36;13.756;23.779;11.232;13.0;16.0;5;2022;2022-05;;;;
2022-02-01;GUADALUPE;Huila;All Fixed;All Providers Combined;102;20.0;17.726;16.067;18.422;11.329;29.0;33.0;2;2022;2022-02;;;;
2022-03-01;TIERRALTA;Cordoba;All Fixed;All Providers Combined;243;70.0;55.028;9.632;36.719;5.754;36.0;20.0;3;2022;2022-03;;;;
2022-08-01;COROZAL;Sucre;All Fixed;All Providers Combined;545;182.0;66.215;31.417;24.393;13.478;22.0;9.0;8;2022;2022-08;;;;
2022-10-01;CABUYARO;Meta;All Fixed;All Providers Combined;270;67.0;22.323;23.208;26.622;23.963;11.0;9.0;10;2022;2022-10;;;;
2022-11-01;PUERTO CONCORDIA;Meta;All Fixed;All Providers Combined;293;39.0;9.47;7.339;7.767;4.063;22.0;47.0;11;2022;2022-11;;;;
2022-10-01;CERETE;Cordoba;All Fixed;All Providers Combined;753;264.0;57.458;19.422;29.259;14.892;19.0;7.0;10;2022;2022-10;;;;
2022-11-01;SANTO TOMAS;Atlantico;All Fixed;All Providers Combined;114;30.0;28.388;8.521;14.989;5.856;27.0;12.0;11;2022;2022-11;;;;
2022-12-01;LIBORINA;Antioquia;All Fixed;All Providers Combined;61;16.0;21.605;11.593;26.027;15.366;22.0;34.0;12;2022;2022-12;;;;
2022-03-01;GUAVATA;Santander Department;All Fixed;All Providers Combined;59;9.0;11.85;11.83;14.038;14.675;39.0;30.0;3;2022;2022-03;;;;
2022-10-01;LEIVA;Narino;All Fixed;All Providers Combined;170;36.0;45.716;16.695;44.592;18.831;17.0;14.0;10;2022;2022-10;;;;
2022-12-01;GALERAS;Sucre;All Fixed;All Providers Combined;362;139.0;35.501;15.705;31.542;17.433;27.0;8.0;12;2022;2022-12;;;;
2022-05-01;EL PENON;Santander Department;All Fixed;All Providers Combined;43;2.0;12.461;12.461;18.196;18.196;13.0;38.0;5;2022;2022-05;;;;
2022-03-01;SUESCA;Cundinamarca;All Fixed;All Providers Combined;375;106.0;27.392;12.869;21.425;13.049;10.0;12.0;3;2022;2022-03;;;;
2022-03-01;TUQUERRES;Narino;All Fixed;All Providers Combined;195;41.0;43.06;8.215;39.927;3.757;36.0;23.0;3;2022;2022-03;;;;
2022-09-01;BURITICA;Antioquia;All Fixed;All Providers Combined;37;22.0;94.91;47.468;88.908;38.603;6.0;9.0;9;2022;2022-09;;;;
2022-11-01;SALAMINA;Magdalena;All Fixed;All Providers Combined;244;94.0;113.046;87.93;25.075;17.628;18.0;4.0;11;2022;2022-11;;;;
2022-11-01;CUCUNUBA;Cundinamarca;All Fixed;All Providers Combined;455;126.0;41.775;9.454;48.074;8.264;11.0;21.0;11;2022;2022-11;;;;
2022-02-01;PUERTO LIBERTADOR;Cordoba;All Fixed;All Providers Combined;267;68.0;17.801;14.37;14.025;5.701;27.0;11.0;2;2022;2022-02;;;;
2022-05-01;LA PLATA;Huila;All Fixed;All Providers Combined;506;105.0;9.94;5.805;9.269;4.64;24.0;22.0;5;2022;2022-05;;;;
2022-12-01;CAMPOALEGRE;Huila;All Fixed;All Providers Combined;832;191.0;79.391;20.636;79.534;23.392;17.0;10.0;12;2022;2022-12;;;;
2022-01-01;BURITICA;Antioquia;All Fixed;All Providers Combined;129;59.0;34.67;9.562;23.681;7.948;27.0;22.0;1;2022;2022-01;;;;
2022-07-01;RIOSUCIO;Caldas;All Fixed;All Providers Combined;2172;804.0;61.482;39.126;16.323;8.415;15.0;6.0;7;2022;2022-07;;;;
2022-09-01;EL CARMEN DE BOLIVAR;Bolivar;All Fixed;All Providers Combined;95;33.0;13.805;10.362;15.645;12.151;27.0;22.0;9;2022;2022-09;;;;
2022-09-01;SAN MARTIN;Meta;All Fixed;All Providers Combined;591;158.0;34.339;12.044;35.963;13.024;11.0;9.0;9;2022;2022-09;;;;
2022-05-01;IQUIRA;Huila;All Fixed;All Providers Combined;112;28.0;19.165;17.78;15.851;15.599;16.0;10.0;5;2022;2022-05;;;;
2022-07-01;NATAGAIMA;Tolima;All Fixed;All Providers Combined;110;29.0;52.275;27.041;34.741;19.887;21.0;10.0;7;2022;2022-07;;;;
2022-08-01;SAN SEBASTIAN DE BUENAVISTA;Magdalena;All Fixed;All Providers Combined;67;25.0;42.749;18.928;26.313;11.855;30.0;15.0;8;2022;2022-08;;;;
2022-01-01;SAHAGUN;Cordoba;All Fixed;All Providers Combined;777;267.0;29.975;10.078;10.82;4.574;33.0;12.0;1;2022;2022-01;;;;
2022-04-01;FOMEQUE;Cundinamarca;All Fixed;All Providers Combined;326;150.0;44.291;10.441;36.173;5.046;16.0;13.0;4;2022;2022-04;;;;
2022-07-01;SAN ANDRES DE TUMACO;Narino;All Fixed;All Providers Combined;512;97.0;19.648;5.498;10.722;2.312;49.0;32.0;7;2022;2022-07;;;;
2022-09-01;GUTIERREZ;Cundinamarca;All Fixed;All Providers Combined;38;23.0;148.151;114.022;169.701;94.769;2.0;0.0;9;2022;2022-09;;;;
2022-11-01;PUENTE NACIONAL;Santander Department;All Fixed;All Providers Combined;157;46.0;10.554;8.349;6.626;3.672;14.0;21.0;11;2022;2022-11;;;;
2022-10-01;BOSCONIA;Cesar;All Fixed;All Providers Combined;260;99.0;37.655;30.998;30.184;22.474;23.0;7.0;10;2022;2022-10;;;;
2022-04-01;TINJACA;Boyaca;All Fixed;All Providers Combined;93;19.0;31.825;9.548;30.834;9.526;12.0;8.0;4;2022;2022-04;;;;
2022-08-01;OPORAPA;Huila;All Fixed;All Providers Combined;213;7.0;5.138;3.095;3.277;1.449;29.0;41.0;8;2022;2022-08;;;;
2022-05-01;ENVIGADO;Antioquia;All Fixed;All Providers Combined;22200;7067.0;119.17;94.012;47.872;23.671;10.0;4.0;5;2022;2022-05;;;;
2022-06-01;GACHALA;Cundinamarca;All Fixed;All Providers Combined;74;37.0;73.067;31.213;79.966;29.399;6.0;10.0;6;2022;2022-06;;;;
2022-10-01;SUCRE;Sucre;All Fixed;All Providers Combined;69;29.0;44.361;33.07;25.515;11.855;35.0;11.0;10;2022;2022-10;;;;
2022-12-01;DON MATIAS;Antioquia;All Fixed;All Providers Combined;448;207.0;160.588;79.13;92.043;64.959;12.0;3.0;12;2022;2022-12;;;;
2022-12-01;OPORAPA;Huila;All Fixed;All Providers Combined;202;91.0;83.059;13.958;85.684;21.68;19.0;9.0;12;2022;2022-12;;;;
2022-07-01;BETULIA;Antioquia;All Fixed;All Providers Combined;56;15.0;6.148;6.708;2.451;0.691;29.0;26.0;7;2022;2022-07;;;;
2022-02-01;CAJAMARCA;Tolima;All Fixed;All Providers Combined;143;35.0;43.889;17.328;35.693;10.084;23.0;8.0;2;2022;2022-02;;;;
2022-02-01;PASTO;Narino;All Fixed;All Providers Combined;16849;4902.0;77.114;46.318;35.494;16.399;24.0;7.0;2;2022;2022-02;;;;
2022-03-01;AGUADA;Santander Department;All Fixed;All Providers Combined;32;17.0;9.711;5.526;12.421;7.078;27.0;13.0;3;2022;2022-03;;;;
2022-08-01;CAJICA;Cundinamarca;All Fixed;All Providers Combined;17200;6094.0;131.02;104.292;71.048;32.642;10.0;6.0;8;2022;2022-08;;;;
2022-09-01;SUPATA;Cundinamarca;All Fixed;All Providers Combined;203;62.0;78.397;42.312;63.387;32.075;7.0;3.0;9;2022;2022-09;;;;
